"country_id","distrito_id","concelho_id:id","id","name"
"Portugal","Santa Maria (Açores)","concelho_vila_do_porto","freguesia_almagreira","Almagreira"
"Portugal","Santa Maria (Açores)","concelho_vila_do_porto","freguesia_santa_barbara","Santa Bárbara"
"Portugal","Santa Maria (Açores)","concelho_vila_do_porto","freguesia_santo_espirito","Santo Espírito"
"Portugal","Santa Maria (Açores)","concelho_vila_do_porto","freguesia_sao_pedro","São Pedro"
"Portugal","Santa Maria (Açores)","concelho_vila_do_porto","freguesia_vila_do_porto","Vila do Porto"
"Portugal","São Miguel (Açores)","concelho_lagoa","freguesia_vila_de_agua_de_pau","Vila de Água de Pau"
"Portugal","São Miguel (Açores)","concelho_lagoa","freguesia_cabouco","Cabouco"
"Portugal","São Miguel (Açores)","concelho_lagoa","freguesia_rosario","Rosário"
"Portugal","São Miguel (Açores)","concelho_lagoa","freguesia_ribeira_cha","Ribeira Chã"
"Portugal","São Miguel (Açores)","concelho_lagoa","freguesia_santa_cruz","Santa Cruz"
"Portugal","São Miguel (Açores)","concelho_nordeste","freguesia_achada","Achada"
"Portugal","São Miguel (Açores)","concelho_nordeste","freguesia_achadinha","Achadinha"
"Portugal","São Miguel (Açores)","concelho_nordeste","freguesia_algarvia","Algarvia"
"Portugal","São Miguel (Açores)","concelho_nordeste","freguesia_lomba_da_fazenda","Lomba da Fazenda"
"Portugal","São Miguel (Açores)","concelho_nordeste","freguesia_nordeste","Nordeste"
"Portugal","São Miguel (Açores)","concelho_nordeste","freguesia_salga","Salga"
"Portugal","São Miguel (Açores)","concelho_nordeste","freguesia_santana","Santana"
"Portugal","São Miguel (Açores)","concelho_nordeste","freguesia_santo_antonio_de_nordestinho","Santo António de Nordestinho"
"Portugal","São Miguel (Açores)","concelho_nordeste","freguesia_sao_pedro_de_nordestinho","São Pedro de Nordestinho"
"Portugal","São Miguel (Açores)","concelho_ponta_delgada","freguesia_ajuda_da_bretanha","Ajuda da Bretanha"
"Portugal","São Miguel (Açores)","concelho_ponta_delgada","freguesia_arrifes","Arrifes"
"Portugal","São Miguel (Açores)","concelho_ponta_delgada","freguesia_candelaria","Candelária"
"Portugal","São Miguel (Açores)","concelho_ponta_delgada","freguesia_vila_das_capelas","Vila das Capelas"
"Portugal","São Miguel (Açores)","concelho_ponta_delgada","freguesia_covoada","Covoada"
"Portugal","São Miguel (Açores)","concelho_ponta_delgada","freguesia_faja_de_baixo","Fajã de Baixo"
"Portugal","São Miguel (Açores)","concelho_ponta_delgada","freguesia_faja_de_cima","Fajã de Cima"
"Portugal","São Miguel (Açores)","concelho_ponta_delgada","freguesia_fenais_da_luz","Fenais da Luz"
"Portugal","São Miguel (Açores)","concelho_ponta_delgada","freguesia_feteiras","Feteiras"
"Portugal","São Miguel (Açores)","concelho_ponta_delgada","freguesia_ginetes","Ginetes"
"Portugal","São Miguel (Açores)","concelho_ponta_delgada","freguesia_livramento","Livramento"
"Portugal","São Miguel (Açores)","concelho_ponta_delgada","freguesia_mosteiros","Mosteiros"
"Portugal","São Miguel (Açores)","concelho_ponta_delgada","freguesia_pilar_da_bretanha","Pilar da Bretanha"
"Portugal","São Miguel (Açores)","concelho_ponta_delgada","freguesia_relva","Relva"
"Portugal","São Miguel (Açores)","concelho_ponta_delgada","freguesia_remedios","Remédios"
"Portugal","São Miguel (Açores)","concelho_ponta_delgada","freguesia_santa_barbara","Santa Bárbara"
"Portugal","São Miguel (Açores)","concelho_ponta_delgada","freguesia_santa_clara","Santa Clara"
"Portugal","São Miguel (Açores)","concelho_ponta_delgada","freguesia_santo_antonio","Santo António"
"Portugal","São Miguel (Açores)","concelho_ponta_delgada","freguesia_sao_jose","São José"
"Portugal","São Miguel (Açores)","concelho_ponta_delgada","freguesia_sao_pedro","São Pedro"
"Portugal","São Miguel (Açores)","concelho_ponta_delgada","freguesia_sao_roque","São Roque"
"Portugal","São Miguel (Açores)","concelho_ponta_delgada","freguesia_sao_sebastiao","São Sebastião"
"Portugal","São Miguel (Açores)","concelho_ponta_delgada","freguesia_sao_vicente_ferreira","São Vicente Ferreira"
"Portugal","São Miguel (Açores)","concelho_ponta_delgada","freguesia_sete_cidades","Sete Cidades"
"Portugal","São Miguel (Açores)","concelho_vila_da_povoacao","freguesia_agua_retorta","Água Retorta"
"Portugal","São Miguel (Açores)","concelho_vila_da_povoacao","freguesia_faial_da_terra","Faial da Terra"
"Portugal","São Miguel (Açores)","concelho_vila_da_povoacao","freguesia_furnas","Furnas"
"Portugal","São Miguel (Açores)","concelho_vila_da_povoacao","freguesia_remedios","Remédios"
"Portugal","São Miguel (Açores)","concelho_vila_da_povoacao","freguesia_povoacao","Povoação"
"Portugal","São Miguel (Açores)","concelho_vila_da_povoacao","freguesia_ribeira_quente","Ribeira Quente"
"Portugal","São Miguel (Açores)","concelho_ribeira_grande","freguesia_calhetas","Calhetas"
"Portugal","São Miguel (Açores)","concelho_ribeira_grande","freguesia_conceicao","Conceição"
"Portugal","São Miguel (Açores)","concelho_ribeira_grande","freguesia_fenais_da_ajuda","Fenais da Ajuda"
"Portugal","São Miguel (Açores)","concelho_ribeira_grande","freguesia_lomba_da_maia","Lomba da Maia"
"Portugal","São Miguel (Açores)","concelho_ribeira_grande","freguesia_lomba_de_sao_pedro","Lomba de São Pedro"
"Portugal","São Miguel (Açores)","concelho_ribeira_grande","freguesia_maia","Maia"
"Portugal","São Miguel (Açores)","concelho_ribeira_grande","freguesia_matriz","Matriz"
"Portugal","São Miguel (Açores)","concelho_ribeira_grande","freguesia_pico_da_pedra_porto_formoso","Pico da Pedra - Porto Formoso"
"Portugal","São Miguel (Açores)","concelho_ribeira_grande","freguesia_vila_de_rabo_de_peixe","Vila de Rabo de Peixe"
"Portugal","São Miguel (Açores)","concelho_ribeira_grande","freguesia_ribeira_seca","Ribeira Seca"
"Portugal","São Miguel (Açores)","concelho_ribeira_grande","freguesia_ribeirinha","Ribeirinha"
"Portugal","São Miguel (Açores)","concelho_ribeira_grande","freguesia_santa_barbara","Santa Bárbara"
"Portugal","São Miguel (Açores)","concelho_ribeira_grande","freguesia_sao_bras","São Brás"
"Portugal","São Miguel (Açores)","concelho_vila_franca_do_campo","freguesia_agua_de_alto","Água de Alto"
"Portugal","São Miguel (Açores)","concelho_vila_franca_do_campo","freguesia_ponta_garca","Ponta Garça"
"Portugal","São Miguel (Açores)","concelho_vila_franca_do_campo","freguesia_ribeira_das_tainhas","Ribeira das Tainhas"
"Portugal","São Miguel (Açores)","concelho_vila_franca_do_campo","freguesia_ribeira_seca","Ribeira Seca"
"Portugal","São Miguel (Açores)","concelho_vila_franca_do_campo","freguesia_sao_miguel","São Miguel"
"Portugal","São Miguel (Açores)","concelho_vila_franca_do_campo","freguesia_sao_pedro","São Pedro"
"Portugal","Terceira (Açores)","concelho_angra_do_heroismo","freguesia_altares","Altares"
"Portugal","Terceira (Açores)","concelho_angra_do_heroismo","freguesia_cinco_ribeiras","Cinco Ribeiras"
"Portugal","Terceira (Açores)","concelho_angra_do_heroismo","freguesia_doze_ribeiras","Doze Ribeiras"
"Portugal","Terceira (Açores)","concelho_angra_do_heroismo","freguesia_feteira","Feteira"
"Portugal","Terceira (Açores)","concelho_angra_do_heroismo","freguesia_conceicao","Conceição"
"Portugal","Terceira (Açores)","concelho_angra_do_heroismo","freguesia_porto_judeu","Porto Judeu"
"Portugal","Terceira (Açores)","concelho_angra_do_heroismo","freguesia_posto_santo","Posto Santo"
"Portugal","Terceira (Açores)","concelho_angra_do_heroismo","freguesia_raminho","Raminho"
"Portugal","Terceira (Açores)","concelho_angra_do_heroismo","freguesia_ribeirinha","Ribeirinha"
"Portugal","Terceira (Açores)","concelho_angra_do_heroismo","freguesia_santa_barbara","Santa Bárbara"
"Portugal","Terceira (Açores)","concelho_angra_do_heroismo","freguesia_santa_luzia","Santa Luzia"
"Portugal","Terceira (Açores)","concelho_angra_do_heroismo","freguesia_sao_bartolomeu_dos_regatos","São Bartolomeu dos Regatos"
"Portugal","Terceira (Açores)","concelho_angra_do_heroismo","freguesia_sao_bento","São Bento"
"Portugal","Terceira (Açores)","concelho_angra_do_heroismo","freguesia_sao_mateus_da_calheta","São Mateus da Calheta"
"Portugal","Terceira (Açores)","concelho_angra_do_heroismo","freguesia_sao_pedro","São Pedro"
"Portugal","Terceira (Açores)","concelho_angra_do_heroismo","freguesia_se","Sé"
"Portugal","Terceira (Açores)","concelho_angra_do_heroismo","freguesia_serreta","Serreta"
"Portugal","Terceira (Açores)","concelho_angra_do_heroismo","freguesia_terra_cha","Terra Chã"
"Portugal","Terceira (Açores)","concelho_angra_do_heroismo","freguesia_vila_de_sao_sebastiao","Vila de São Sebastião"
"Portugal","Terceira (Açores)","concelho_praia_da_vitoria","freguesia_agualva","Agualva"
"Portugal","Terceira (Açores)","concelho_praia_da_vitoria","freguesia_biscoitos","Biscoitos"
"Portugal","Terceira (Açores)","concelho_praia_da_vitoria","freguesia_cabo_da_praia","Cabo da Praia"
"Portugal","Terceira (Açores)","concelho_praia_da_vitoria","freguesia_fonte_do_bastardo","Fonte do Bastardo"
"Portugal","Terceira (Açores)","concelho_praia_da_vitoria","freguesia_fontinhas","Fontinhas"
"Portugal","Terceira (Açores)","concelho_praia_da_vitoria","freguesia_vila_das_lajes","Vila das Lajes"
"Portugal","Terceira (Açores)","concelho_praia_da_vitoria","freguesia_porto_martins","Porto Martins"
"Portugal","Terceira (Açores)","concelho_praia_da_vitoria","freguesia_santa_cruz","Santa Cruz"
"Portugal","Terceira (Açores)","concelho_praia_da_vitoria","freguesia_quatro_ribeiras","Quatro Ribeiras"
"Portugal","Terceira (Açores)","concelho_praia_da_vitoria","freguesia_sao_bras","São Brás"
"Portugal","Terceira (Açores)","concelho_praia_da_vitoria","freguesia_vila_nova","Vila Nova"
"Portugal","Graciosa (Açores)","concelho_santa_cruz_da_graciosa","freguesia_guadalupe","Guadalupe"
"Portugal","Graciosa (Açores)","concelho_santa_cruz_da_graciosa","freguesia_luz","Luz"
"Portugal","Graciosa (Açores)","concelho_santa_cruz_da_graciosa","freguesia_sao_mateus","São Mateus"
"Portugal","Graciosa (Açores)","concelho_santa_cruz_da_graciosa","freguesia_santa_cruz_da_graciosa","Santa Cruz da Graciosa"
"Portugal","São Jorge (Açores)","concelho_calheta_de_sao_jorge","freguesia_calheta","Calheta"
"Portugal","São Jorge (Açores)","concelho_calheta_de_sao_jorge","freguesia_norte_pequeno","Norte Pequeno"
"Portugal","São Jorge (Açores)","concelho_calheta_de_sao_jorge","freguesia_ribeira_seca","Ribeira Seca"
"Portugal","São Jorge (Açores)","concelho_calheta_de_sao_jorge","freguesia_santo_antao","Santo Antão"
"Portugal","São Jorge (Açores)","concelho_calheta_de_sao_jorge","freguesia_vila_do_topo","Vila do Topo"
"Portugal","São Jorge (Açores)","concelho_velas","freguesia_manadas","Manadas"
"Portugal","São Jorge (Açores)","concelho_velas","freguesia_norte_grande","Norte Grande"
"Portugal","São Jorge (Açores)","concelho_velas","freguesia_rosais","Rosais"
"Portugal","São Jorge (Açores)","concelho_velas","freguesia_santo_amaro","Santo Amaro"
"Portugal","São Jorge (Açores)","concelho_velas","freguesia_urzelina","Urzelina"
"Portugal","São Jorge (Açores)","concelho_velas","freguesia_velas","Velas"
"Portugal","Pico (Açores)","concelho_lajes_do_pico","freguesia_calheta_de_nesquim","Calheta de Nesquim"
"Portugal","Pico (Açores)","concelho_lajes_do_pico","freguesia_lajes_do_pico","Lajes do Pico"
"Portugal","Pico (Açores)","concelho_lajes_do_pico","freguesia_piedade","Piedade"
"Portugal","Pico (Açores)","concelho_lajes_do_pico","freguesia_ribeiras","Ribeiras"
"Portugal","Pico (Açores)","concelho_lajes_do_pico","freguesia_ribeirinha","Ribeirinha"
"Portugal","Pico (Açores)","concelho_lajes_do_pico","freguesia_sao_joao","São João"
"Portugal","Pico (Açores)","concelho_madalena","freguesia_bandeiras","Bandeiras"
"Portugal","Pico (Açores)","concelho_madalena","freguesia_candelaria","Candelária"
"Portugal","Pico (Açores)","concelho_madalena","freguesia_criacao_velha","Criação Velha"
"Portugal","Pico (Açores)","concelho_madalena","freguesia_madalena","Madalena"
"Portugal","Pico (Açores)","concelho_madalena","freguesia_sao_caetano","São Caetano"
"Portugal","Pico (Açores)","concelho_madalena","freguesia_sao_mateus","São Mateus"
"Portugal","Pico (Açores)","concelho_sao_roque_do_pico","freguesia_prainha","Prainha"
"Portugal","Pico (Açores)","concelho_sao_roque_do_pico","freguesia_santa_luzia","Santa Luzia"
"Portugal","Pico (Açores)","concelho_sao_roque_do_pico","freguesia_santo_amaro","Santo Amaro"
"Portugal","Pico (Açores)","concelho_sao_roque_do_pico","freguesia_santo_antonio","Santo António"
"Portugal","Pico (Açores)","concelho_sao_roque_do_pico","freguesia_sao_roque_do_pico","São Roque do Pico"
"Portugal","Faial (Açores)","concelho_horta","freguesia_angustias","Angústias"
"Portugal","Faial (Açores)","concelho_horta","freguesia_capelo","Capelo"
"Portugal","Faial (Açores)","concelho_horta","freguesia_castelo_branco","Castelo Branco"
"Portugal","Faial (Açores)","concelho_horta","freguesia_cedros","Cedros"
"Portugal","Faial (Açores)","concelho_horta","freguesia_conceicao","Conceição"
"Portugal","Faial (Açores)","concelho_horta","freguesia_feteira","Feteira"
"Portugal","Faial (Açores)","concelho_horta","freguesia_flamengos","Flamengos"
"Portugal","Faial (Açores)","concelho_horta","freguesia_matriz","Matriz"
"Portugal","Faial (Açores)","concelho_horta","freguesia_pedro_miguel","Pedro Miguel"
"Portugal","Faial (Açores)","concelho_horta","freguesia_praia_do_almoxarife","Praia do Almoxarife"
"Portugal","Faial (Açores)","concelho_horta","freguesia_praia_do_norte","Praia do Norte"
"Portugal","Faial (Açores)","concelho_horta","freguesia_ribeirinha","Ribeirinha"
"Portugal","Faial (Açores)","concelho_horta","freguesia_salao","Salão"
"Portugal","Flores (Açores)","concelho_lajes_das_flores","freguesia_faja_grande","Fajã Grande"
"Portugal","Flores (Açores)","concelho_lajes_das_flores","freguesia_fajazinha","Fajãzinha"
"Portugal","Flores (Açores)","concelho_lajes_das_flores","freguesia_fazenda","Fazenda"
"Portugal","Flores (Açores)","concelho_lajes_das_flores","freguesia_lajedo","Lajedo"
"Portugal","Flores (Açores)","concelho_lajes_das_flores","freguesia_lajes_das_flores","Lajes das Flores"
"Portugal","Flores (Açores)","concelho_lajes_das_flores","freguesia_lomba","Lomba"
"Portugal","Flores (Açores)","concelho_lajes_das_flores","freguesia_mosteiro","Mosteiro"
"Portugal","Flores (Açores)","concelho_santa_cruz_das_flores","freguesia_caveira","Caveira"
"Portugal","Flores (Açores)","concelho_santa_cruz_das_flores","freguesia_cedros","Cedros"
"Portugal","Flores (Açores)","concelho_santa_cruz_das_flores","freguesia_ponta_delgada","Ponta Delgada"
"Portugal","Flores (Açores)","concelho_santa_cruz_das_flores","freguesia_santa_cruz","Santa Cruz"
"Portugal","Porto Santo (Madeira)","concelho_porto_santo","freguesia_porto_santo","Porto Santo"
"Portugal","Madeira (Madeira)","concelho_calheta","freguesia_arco_da_calheta","Arco da Calheta"
"Portugal","Madeira (Madeira)","concelho_calheta","freguesia_calheta","Calheta"
"Portugal","Madeira (Madeira)","concelho_calheta","freguesia_estreito_da_calheta","Estreito da Calheta"
"Portugal","Madeira (Madeira)","concelho_calheta","freguesia_faja_da_ovelha","Fajã da Ovelha"
"Portugal","Madeira (Madeira)","concelho_calheta","freguesia_jardim_do_mar","Jardim do Mar"
"Portugal","Madeira (Madeira)","concelho_calheta","freguesia_paul_do_mar","Paul do Mar"
"Portugal","Madeira (Madeira)","concelho_calheta","freguesia_ponta_do_pargo","Ponta do Pargo"
"Portugal","Madeira (Madeira)","concelho_camara_de_lobos","freguesia_camara_de_lobos","Câmara de Lobos"
"Portugal","Madeira (Madeira)","concelho_camara_de_lobos","freguesia_curral_das_freiras","Curral das Freiras"
"Portugal","Madeira (Madeira)","concelho_camara_de_lobos","freguesia_estreito_de_camara_de_lobos","Estreito de Câmara de Lobos"
"Portugal","Madeira (Madeira)","concelho_camara_de_lobos","freguesia_jardim_da_serra","Jardim da Serra"
"Portugal","Madeira (Madeira)","concelho_camara_de_lobos","freguesia_quinta_grande","Quinta Grande"
"Portugal","Madeira (Madeira)","concelho_funchal","freguesia_imaculado_coracao_de_maria","Imaculado Coração de Maria"
"Portugal","Madeira (Madeira)","concelho_funchal","freguesia_monte","Monte"
"Portugal","Madeira (Madeira)","concelho_funchal","freguesia_santa_luzia","Santa Luzia"
"Portugal","Madeira (Madeira)","concelho_funchal","freguesia_santa_maria_maior","Santa Maria Maior"
"Portugal","Madeira (Madeira)","concelho_funchal","freguesia_santo_antonio","Santo António"
"Portugal","Madeira (Madeira)","concelho_funchal","freguesia_sao_goncalo","São Gonçalo"
"Portugal","Madeira (Madeira)","concelho_funchal","freguesia_sao_martinho","São Martinho"
"Portugal","Madeira (Madeira)","concelho_funchal","freguesia_sao_pedro","São Pedro"
"Portugal","Madeira (Madeira)","concelho_funchal","freguesia_sao_roque","São Roque"
"Portugal","Madeira (Madeira)","concelho_funchal","freguesia_se","Sé"
"Portugal","Madeira (Madeira)","concelho_machico","freguesia_agua_de_pena","Água de Pena"
"Portugal","Madeira (Madeira)","concelho_machico","freguesia_canical","Caniçal"
"Portugal","Madeira (Madeira)","concelho_machico","freguesia_machico","Machico"
"Portugal","Madeira (Madeira)","concelho_machico","freguesia_porto_da_cruz","Porto da Cruz"
"Portugal","Madeira (Madeira)","concelho_machico","freguesia_santo_antonio_da_serra","Santo António da Serra"
"Portugal","Madeira (Madeira)","concelho_ponta_do_sol","freguesia_ponta_do_sol","Ponta do Sol"
"Portugal","Madeira (Madeira)","concelho_ponta_do_sol","freguesia_canhas","Canhas"
"Portugal","Madeira (Madeira)","concelho_ponta_do_sol","freguesia_madalena_do_mar","Madalena do Mar"
"Portugal","Madeira (Madeira)","concelho_porto_moniz","freguesia_achadas_da_cruz","Achadas da Cruz"
"Portugal","Madeira (Madeira)","concelho_porto_moniz","freguesia_porto_moniz","Porto Moniz"
"Portugal","Madeira (Madeira)","concelho_porto_moniz","freguesia_ribeira_da_janela","Ribeira da Janela"
"Portugal","Madeira (Madeira)","concelho_porto_moniz","freguesia_seixal","Seixal"
"Portugal","Madeira (Madeira)","concelho_ribeira_brava","freguesia_campanario","Campanário"
"Portugal","Madeira (Madeira)","concelho_ribeira_brava","freguesia_ribeira_brava","Ribeira Brava"
"Portugal","Madeira (Madeira)","concelho_ribeira_brava","freguesia_serra_de_agua","Serra de Água"
"Portugal","Madeira (Madeira)","concelho_ribeira_brava","freguesia_tabua","Tabua"
"Portugal","Madeira (Madeira)","concelho_santa_cruz","freguesia_camacha","Camacha"
"Portugal","Madeira (Madeira)","concelho_santa_cruz","freguesia_canico","Caniço"
"Portugal","Madeira (Madeira)","concelho_santa_cruz","freguesia_gaula","Gaula"
"Portugal","Madeira (Madeira)","concelho_santa_cruz","freguesia_santa_cruz","Santa Cruz"
"Portugal","Madeira (Madeira)","concelho_santa_cruz","freguesia_santo_antonio_da_serra","Santo António da Serra"
"Portugal","Madeira (Madeira)","concelho_santana","freguesia_arco_de_sao_jorge","Arco de São Jorge"
"Portugal","Madeira (Madeira)","concelho_santana","freguesia_faial_da_terra","Faial da Terra"
"Portugal","Madeira (Madeira)","concelho_santana","freguesia_ilha","Ilha"
"Portugal","Madeira (Madeira)","concelho_santana","freguesia_santana","Santana"
"Portugal","Madeira (Madeira)","concelho_santana","freguesia_sao_jorge","São Jorge"
"Portugal","Madeira (Madeira)","concelho_santana","freguesia_sao_roque_do_faial","São Roque do Faial"
"Portugal","Madeira (Madeira)","concelho_sao_vicente","freguesia_boa_ventura","Boa Ventura"
"Portugal","Madeira (Madeira)","concelho_sao_vicente","freguesia_ponta_delgada","Ponta Delgada"
"Portugal","Madeira (Madeira)","concelho_sao_vicente","freguesia_sao_vicente","São Vicente"
"Portugal","Santarém","concelho_abrantes","freguesia_abrantes_sao_vicente_e_sao_joao_e_alferrarede","Abrantes (São Vicente e São João) e Alferrarede"
"Portugal","Santarém","concelho_abrantes","freguesia_aldeia_do_mato_e_souto","Aldeia do Mato e Souto"
"Portugal","Santarém","concelho_abrantes","freguesia_alvega_e_concavada","Alvega e Concavada"
"Portugal","Santarém","concelho_abrantes","freguesia_bemposta","Bemposta"
"Portugal","Santarém","concelho_abrantes","freguesia_carvalhal","Carvalhal"
"Portugal","Santarém","concelho_abrantes","freguesia_fontes","Fontes"
"Portugal","Santarém","concelho_abrantes","freguesia_martinchel","Martinchel"
"Portugal","Santarém","concelho_abrantes","freguesia_mouriscas","Mouriscas"
"Portugal","Santarém","concelho_abrantes","freguesia_pego","Pego"
"Portugal","Santarém","concelho_abrantes","freguesia_rio_de_moinhos","Rio de Moinhos"
"Portugal","Santarém","concelho_abrantes","freguesia_sao_facundo_e_vale_das_mos","São Facundo e Vale das Mós"
"Portugal","Santarém","concelho_abrantes","freguesia_sao_miguel_do_rio_torto_e_rossio_ao_sul_do_tejo","São Miguel do Rio Torto e Rossio ao Sul do Tejo"
"Portugal","Santarém","concelho_abrantes","freguesia_tramagal","Tramagal"
"Portugal","Guarda","concelho_aguiar_da_beira","freguesia_aguiar_da_beira_e_coruche","Aguiar da Beira e Coruche"
"Portugal","Guarda","concelho_aguiar_da_beira","freguesia_carapito","Carapito"
"Portugal","Guarda","concelho_aguiar_da_beira","freguesia_corticada","Cortiçada"
"Portugal","Guarda","concelho_aguiar_da_beira","freguesia_dornelas","Dornelas"
"Portugal","Guarda","concelho_aguiar_da_beira","freguesia_eirado","Eirado"
"Portugal","Guarda","concelho_aguiar_da_beira","freguesia_forninhos","Forninhos"
"Portugal","Guarda","concelho_aguiar_da_beira","freguesia_pena_verde","Pena Verde"
"Portugal","Guarda","concelho_aguiar_da_beira","freguesia_pinheiro","Pinheiro"
"Portugal","Guarda","concelho_aguiar_da_beira","freguesia_sequeiros_e_gradiz","Sequeiros e Gradiz"
"Portugal","Guarda","concelho_aguiar_da_beira","freguesia_souto_de_aguiar_da_beira_e_valverde","Souto de Aguiar da Beira e Valverde"
"Portugal","Évora","concelho_alandroal","freguesia_alandroal_nossa_senhora_da_conceicao_sao_bras_dos_matos_mina_do_bugalho_e_juromenha","Alandroal (Nossa Senhora da Conceição), São Brás dos Matos (Mina do Bugalho) e Juromenha"
"Portugal","Évora","concelho_alandroal","freguesia_capelins_santo_antonio","Capelins (Santo António)"
"Portugal","Évora","concelho_alandroal","freguesia_santiago_maior","Santiago Maior"
"Portugal","Évora","concelho_alandroal","freguesia_terena_sao_pedro","Terena (São Pedro)"
"Portugal","Aveiro","concelho_albergaria_a_velha","freguesia_albergaria_a_velha_e_valmaior","Albergaria-a-Velha e Valmaior"
"Portugal","Aveiro","concelho_albergaria_a_velha","freguesia_alquerubim","Alquerubim"
"Portugal","Aveiro","concelho_albergaria_a_velha","freguesia_angeja","Angeja"
"Portugal","Aveiro","concelho_albergaria_a_velha","freguesia_branca","Branca"
"Portugal","Aveiro","concelho_albergaria_a_velha","freguesia_ribeira_de_fraguas","Ribeira de Fráguas"
"Portugal","Aveiro","concelho_albergaria_a_velha","freguesia_sao_joao_de_loure_e_frossos","São João de Loure e Frossos"
"Portugal","Faro","concelho_albufeira","freguesia_albufeira_e_olhos_de_agua","Albufeira e Olhos de Água"
"Portugal","Faro","concelho_albufeira","freguesia_ferreiras","Ferreiras"
"Portugal","Faro","concelho_albufeira","freguesia_guia","Guia"
"Portugal","Faro","concelho_albufeira","freguesia_paderne","Paderne"
"Portugal","Setúbal","concelho_alcacer_do_sal","freguesia_alcacer_do_sal_santa_maria_do_castelo_e_santiago_e_santa_susana","Alcácer do Sal (Santa Maria do Castelo e Santiago) e Santa Susana"
"Portugal","Setúbal","concelho_alcacer_do_sal","freguesia_comporta","Comporta"
"Portugal","Setúbal","concelho_alcacer_do_sal","freguesia_sao_martinho","São Martinho"
"Portugal","Setúbal","concelho_alcacer_do_sal","freguesia_torrao","Torrão"
"Portugal","Santarém","concelho_alcanena","freguesia_alcanena_e_vila_moreira","Alcanena e Vila Moreira"
"Portugal","Santarém","concelho_alcanena","freguesia_bugalhos","Bugalhos"
"Portugal","Santarém","concelho_alcanena","freguesia_malhou_louriceira_e_espinheiro","Malhou, Louriceira e Espinheiro"
"Portugal","Santarém","concelho_alcanena","freguesia_minde","Minde"
"Portugal","Santarém","concelho_alcanena","freguesia_moitas_venda","Moitas Venda"
"Portugal","Santarém","concelho_alcanena","freguesia_monsanto","Monsanto"
"Portugal","Santarém","concelho_alcanena","freguesia_serra_de_santo_antonio","Serra de Santo António"
"Portugal","Leiria","concelho_alcobaca","freguesia_alcobaca_e_vestiaria","Alcobaça e Vestiaria"
"Portugal","Leiria","concelho_alcobaca","freguesia_alfeizerao","Alfeizerão"
"Portugal","Leiria","concelho_alcobaca","freguesia_aljubarrota","Aljubarrota"
"Portugal","Leiria","concelho_alcobaca","freguesia_barrio","Bárrio"
"Portugal","Leiria","concelho_alcobaca","freguesia_benedita","Benedita"
"Portugal","Leiria","concelho_alcobaca","freguesia_cela","Cela"
"Portugal","Leiria","concelho_alcobaca","freguesia_cos_alpedriz_e_montes","Cós, Alpedriz e Montes"
"Portugal","Leiria","concelho_alcobaca","freguesia_evora_de_alcobaca","Évora de Alcobaça"
"Portugal","Leiria","concelho_alcobaca","freguesia_maiorga","Maiorga"
"Portugal","Leiria","concelho_alcobaca","freguesia_pataias_e_martinganca","Pataias e Martingança"
"Portugal","Leiria","concelho_alcobaca","freguesia_sao_martinho_do_porto","São Martinho do Porto"
"Portugal","Leiria","concelho_alcobaca","freguesia_turquel","Turquel"
"Portugal","Leiria","concelho_alcobaca","freguesia_vimeiro","Vimeiro"
"Portugal","Setúbal","concelho_alcochete","freguesia_alcochete","Alcochete"
"Portugal","Setúbal","concelho_alcochete","freguesia_samouco","Samouco"
"Portugal","Setúbal","concelho_alcochete","freguesia_sao_francisco","São Francisco"
"Portugal","Faro","concelho_alcoutim","freguesia_alcoutim_e_pereiro","Alcoutim e Pereiro"
"Portugal","Faro","concelho_alcoutim","freguesia_gioes","Giões"
"Portugal","Faro","concelho_alcoutim","freguesia_martim_longo","Martim Longo"
"Portugal","Faro","concelho_alcoutim","freguesia_vaqueiros","Vaqueiros"
"Portugal","Lisboa","concelho_alenquer","freguesia_abrigada_e_cabanas_de_torres","Abrigada e Cabanas de Torres"
"Portugal","Lisboa","concelho_alenquer","freguesia_aldeia_galega_da_merceana_e_aldeia_gavinha","Aldeia Galega da Merceana e Aldeia Gavinha"
"Portugal","Lisboa","concelho_alenquer","freguesia_santo_estevao_e_triana","Santo Estêvão e Triana"
"Portugal","Lisboa","concelho_alenquer","freguesia_carnota","Carnota"
"Portugal","Lisboa","concelho_alenquer","freguesia_carregado_e_cadafais","Carregado e Cadafais"
"Portugal","Lisboa","concelho_alenquer","freguesia_meca","Meca"
"Portugal","Lisboa","concelho_alenquer","freguesia_olhalvo","Olhalvo"
"Portugal","Lisboa","concelho_alenquer","freguesia_ota","Ota"
"Portugal","Lisboa","concelho_alenquer","freguesia_ribafria_e_pereiro_de_palhacana","Ribafria e Pereiro de Palhacana"
"Portugal","Lisboa","concelho_alenquer","freguesia_ventosa","Ventosa"
"Portugal","Lisboa","concelho_alenquer","freguesia_vila_verde_dos_francos","Vila Verde dos Francos"
"Portugal","Bragança","concelho_alfandega_da_fe","freguesia_agrobom_saldonha_e_vale_pereiro","Agrobom, Saldonha e Vale Pereiro"
"Portugal","Bragança","concelho_alfandega_da_fe","freguesia_alfandega_da_fe","Alfândega da Fé"
"Portugal","Bragança","concelho_alfandega_da_fe","freguesia_cerejais","Cerejais"
